trading_date,range_type,direction,dr_high,dr_low,dr_range,confirmation_time,confirmation_price,extreme_type,extreme_time,maximum_retracement,maximum_retracement_percent,maximum_retracement_price,maximum_retracement_time
2024-01-02,ADR,SHORT,16847.439,16831.739,15.69999999999709,2024-01-01 20:40:00,16826.679,LOD,2024-01-03 15:50:00,0.0,0.0,16560.139,2024-01-02 18:00:00
2024-01-02,ODR,SHORT,16847.799,16829.269,18.52999999999884,2024-01-02 04:00:00,16827.369,LOD,2024-01-03 15:50:00,0.0,0.0,16560.139,2024-01-02 18:00:00
2024-01-02,RDR,SHORT,16674.229,16547.239,126.98999999999796,2024-01-02 10:30:00,16529.359,LOD,2024-01-03 15:50:00,0.1015828017954014,10.15828017954014,16560.139,2024-01-02 18:00:00
2024-01-03,ADR,SHORT,16549.929,16534.379,15.549999999999272,2024-01-02 21:15:00,16529.979,LOD,2024-01-04 15:55:00,0.0,0.0,16420.879,2024-01-04 11:26:00
2024-01-03,ODR,SHORT,16547.679,16497.529,50.150000000001455,2024-01-03 04:05:00,16488.409,LOD,2024-01-04 15:55:00,0.0,0.0,16420.879,2024-01-04 11:26:00
2024-01-03,RDR,SHORT,16462.349,16393.889,68.45999999999913,2024-01-03 10:35:00,16372.579,LOD,2024-01-04 15:55:00,0.3942448144902417,39.42448144902417,16420.879,2024-01-04 11:26:00
2024-01-04,ADR,SHORT,16395.109,16385.499,9.610000000000582,2024-01-03 21:15:00,16381.599,LOD,2024-01-05 08:31:00,0.0,0.0,16307.699,2024-01-04 20:15:00
2024-01-04,ODR,SHORT,16415.479,16382.589,32.88999999999942,2024-01-04 06:50:00,16377.439,LOD,2024-01-05 08:31:00,0.0,0.0,16307.699,2024-01-04 20:15:00
2024-01-04,RDR,LONG,16359.959,16286.519,73.44000000000051,2024-01-04 10:45:00,16372.799,HOD,2024-01-05 11:12:00,1.0,100.0,16173.219,2024-01-05 08:31:00
2024-01-08,ADR,SHORT,16340.149,16331.269,8.8799999999992,2024-01-07 20:45:00,16326.889,LOD,2024-01-09 08:45:00,1.0,100.0,16638.999,2024-01-08 21:38:00
2024-01-08,ODR,SHORT,16293.829,16265.209,28.61999999999898,2024-01-08 04:20:00,16247.989,LOD,2024-01-09 08:45:00,1.0,100.0,16638.999,2024-01-08 21:38:00
2024-01-08,RDR,LONG,16484.929,16352.689,132.23999999999978,2024-01-08 10:30:00,16497.599,HOD,2024-01-09 13:05:00,0.0,0.0,16501.839,2024-01-09 08:45:00
2024-01-09,ADR,LONG,16633.489,16627.739,5.75,2024-01-08 21:15:00,16635.679,HOD,2024-01-10 15:00:00,0.0,0.0,16653.059,2024-01-10 10:05:00
2024-01-09,ODR,SHORT,16609.939,16582.219,27.71999999999753,2024-01-09 04:05:00,16576.719,LOD,2024-01-10 10:05:00,1.0,100.0,16755.079,2024-01-10 04:34:00
2024-01-09,RDR,LONG,16590.479,16512.419,78.05999999999767,2024-01-09 10:35:00,16594.199,HOD,2024-01-10 15:00:00,0.0,0.0,16653.059,2024-01-10 10:05:00
2024-01-10,ADR,SHORT,16697.599,16673.409,24.18999999999869,2024-01-10 00:25:00,16671.299,LOD,2024-01-11 11:46:00,1.0,100.0,16906.589,2024-01-11 08:30:00
2024-01-10,ODR,LONG,16712.249,16694.219,18.02999999999884,2024-01-10 04:05:00,16731.689,HOD,2024-01-11 08:30:00,0.0,0.0,16786.029,2024-01-11 08:30:00
2024-01-10,RDR,LONG,16714.909,16664.799,50.11000000000058,2024-01-10 10:40:00,16734.149,HOD,2024-01-11 08:30:00,0.0,0.0,16786.029,2024-01-11 08:30:00
2024-01-11,ADR,LONG,16841.169,16814.709,26.460000000002765,2024-01-10 21:10:00,16843.829,HOD,2024-01-12 09:45:00,1.0,100.0,16727.029,2024-01-12 06:48:00
2024-01-11,ODR,SHORT,16894.509,16861.539,32.969999999997526,2024-01-11 04:30:00,16857.399,LOD,2024-01-12 06:48:00,0.0,0.0,16837.709,2024-01-12 04:13:00
2024-01-11,RDR,SHORT,16868.809,16696.099,172.71000000000276,2024-01-11 11:10:00,16647.309,LOD,2024-01-12 06:48:00,0.8199293613571786,81.99293613571787,16837.709,2024-01-12 04:13:00
2024-01-15,ADR,LONG,16820.519,16809.679,10.840000000000146,2024-01-14 21:15:00,16829.029,HOD,2024-01-16 10:54:00,1.0,100.0,16674.187,2024-01-16 03:15:00
2024-01-15,ODR,SHORT,16878.329,16829.329,49.0,2024-01-15 04:00:00,16824.089,LOD,2024-01-16 03:15:00,0.0,0.0,16826.186,2024-01-15 18:00:00
2024-01-15,RDR,LONG,16824.079,16802.809,21.27000000000044,2024-01-15 10:45:00,16831.029,HOD,2024-01-16 10:54:00,1.0,100.0,16674.187,2024-01-16 03:15:00
2024-01-16,ADR,SHORT,16782.298,16747.865,34.432999999997264,2024-01-16 00:55:00,16739.353,LOD,2024-01-17 10:00:00,1.0,100.0,16844.589,2024-01-16 19:00:00
2024-01-16,ODR,LONG,16741.289,16683.819,57.47000000000117,2024-01-16 06:50:00,16748.198,HOD,2024-01-16 19:00:00,0.0,0.0,16830.575,2024-01-16 18:45:00
2024-01-16,RDR,LONG,16864.543,16737.489,127.05400000000007,2024-01-16 10:40:00,16874.865,HOD,2024-01-16 19:00:00,0.26735089017268826,26.735089017268827,16830.575,2024-01-16 18:45:00
2024-01-17,ADR,SHORT,16828.708,16817.275,11.432999999997264,2024-01-16 20:40:00,16810.553,LOD,2024-01-17 18:09:00,0.0,0.0,16732.532,2024-01-17 18:00:00
2024-01-17,ODR,SHORT,16724.808,16695.51,29.298000000002503,2024-01-17 04:10:00,16686.799,LOD,2024-01-17 18:09:00,1.0,100.0,16732.532,2024-01-17 18:00:00
2024-01-17,RDR,LONG,16688.631,16575.764,112.867000000002,2024-01-17 14:40:00,16709.719,HOD,2024-01-18 15:52:00,0.0,0.0,16709.631,2024-01-17 18:09:00
2024-01-18,ADR,SHORT,16745.231,16726.709,18.522000000000844,2024-01-17 20:35:00,16723.797,LOD,2024-01-18 18:04:00,1.0,100.0,16989.808,2024-01-18 18:02:00
2024-01-18,ODR,LONG,16787.597,16761.253,26.34400000000096,2024-01-18 04:20:00,16795.042,HOD,2024-01-19 16:07:00,0.0,0.0,16980.154,2024-01-18 18:04:00
2024-01-18,RDR,LONG,16909.521,16865.297,44.22400000000198,2024-01-18 10:35:00,16930.797,HOD,2024-01-19 16:07:00,0.0,0.0,16980.154,2024-01-18 18:04:00
2024-01-22,ODR,LONG,17410.186,17389.586,20.600000000002183,2024-01-22 04:05:00,17411.565,HOD,2024-01-23 16:01:00,1.0,100.0,17283.62,2024-01-23 09:35:00
2024-01-22,RDR,SHORT,17443.232,17357.331,85.90100000000166,2024-01-22 10:30:00,17341.02,LOD,2024-01-23 09:35:00,0.4722645836486439,47.226458364864385,17397.899,2024-01-23 08:41:00
2024-01-23,ADR,SHORT,17344.164,17328.876,15.288000000000466,2024-01-22 20:40:00,17328.119,LOD,2024-01-23 18:00:00,1.0,100.0,17438.042,2024-01-23 18:00:00
2024-01-23,ODR,LONG,17352.408,17304.797,47.61100000000079,2024-01-23 08:00:00,17360.889,HOD,2024-01-24 12:54:00,0.0,0.0,17430.754,2024-01-23 18:00:00
2024-01-23,RDR,LONG,17359.642,17293.721,65.92099999999846,2024-01-23 12:55:00,17364.254,HOD,2024-01-24 12:54:00,0.0,0.0,17430.754,2024-01-23 18:00:00
2024-01-24,ADR,LONG,17461.021,17446.664,14.356999999999973,2024-01-23 22:10:00,17467.71,HOD,2024-01-25 11:53:00,0.0,0.0,17469.564,2024-01-24 21:45:00
2024-01-24,ODR,LONG,17525.109,17508.265,16.84400000000096,2024-01-24 04:05:00,17529.499,HOD,2024-01-25 11:53:00,1.0,100.0,17469.564,2024-01-24 21:45:00
2024-01-24,RDR,LONG,17592.064,17515.108,76.95599999999831,2024-01-24 10:30:00,17597.221,HOD,2024-01-25 11:53:00,1.0,100.0,17469.564,2024-01-24 21:45:00
2024-01-25,ADR,SHORT,17508.342,17487.489,20.85299999999916,2024-01-24 20:45:00,17477.089,LOD,2024-01-26 03:00:00,0.0,0.0,17449.399,2024-01-25 18:00:00
2024-01-25,ODR,LONG,17527.175,17490.32,36.85499999999956,2024-01-25 07:00:00,17535.543,HOD,2024-01-26 12:07:00,1.0,100.0,17348.831,2024-01-26 03:00:00
2024-01-25,RDR,LONG,17609.332,17549.698,59.6339999999982,2024-01-25 11:45:00,17615.521,HOD,2024-01-26 12:07:00,1.0,100.0,17348.831,2024-01-26 03:00:00
2024-01-29,ADR,LONG,17413.732,17367.575,46.15699999999924,2024-01-28 20:40:00,17419.989,HOD,2024-01-29 19:33:00,0.0,0.0,17588.109,2024-01-29 18:00:00
2024-01-29,ODR,LONG,17469.754,17430.587,39.16700000000128,2024-01-29 04:00:00,17476.499,HOD,2024-01-29 19:33:00,0.0,0.0,17588.109,2024-01-29 18:00:00
2024-01-29,RDR,LONG,17462.854,17421.653,41.20100000000093,2024-01-29 12:10:00,17473.499,HOD,2024-01-29 19:33:00,0.0,0.0,17588.109,2024-01-29 18:00:00
2024-01-30,ADR,SHORT,17621.243,17601.389,19.85399999999936,2024-01-30 01:30:00,17593.689,LOD,2024-01-31 16:01:00,0.0,0.0,17381.254,2024-01-31 14:45:00
2024-01-30,ODR,SHORT,17605.276,17561.086,44.19000000000233,2024-01-30 08:10:00,17552.142,LOD,2024-01-31 16:01:00,0.0,0.0,17381.254,2024-01-31 14:45:00
2024-01-30,RDR,SHORT,17569.597,17535.665,33.9320000000007,2024-01-30 12:15:00,17505.299,LOD,2024-01-31 16:01:00,0.0,0.0,17381.254,2024-01-31 14:45:00
2024-01-31,ADR,SHORT,17346.542,17333.476,13.066000000002532,2024-01-30 20:40:00,17329.364,LOD,2024-02-01 02:09:00,0.0,0.0,17227.189,2024-01-31 23:29:00
2024-01-31,ODR,SHORT,17359.989,17338.565,21.424000000002707,2024-01-31 04:00:00,17327.753,LOD,2024-02-01 02:09:00,0.0,0.0,17227.189,2024-01-31 23:29:00
2024-01-31,RDR,SHORT,17307.942,17220.965,86.97699999999895,2024-01-31 10:30:00,17206.254,LOD,2024-02-01 02:09:00,0.07155914782067002,7.155914782067002,17227.189,2024-01-31 23:29:00
2024-02-01,ADR,LONG,17213.542,17197.108,16.434000000001106,2024-01-31 21:25:00,17218.999,HOD,2024-02-02 14:42:00,0.0,0.0,17371.432,2024-02-02 09:33:00
2024-02-01,ODR,LONG,17252.62,17216.609,36.0109999999986,2024-02-01 05:50:00,17254.699,HOD,2024-02-02 14:42:00,0.0,0.0,17371.432,2024-02-02 09:33:00
2024-02-01,RDR,LONG,17274.154,17207.565,66.58899999999994,2024-02-01 12:05:00,17289.643,HOD,2024-02-02 14:42:00,0.0,0.0,17371.432,2024-02-02 09:33:00
2024-02-05,ADR,LONG,17606.875,17584.419,22.455999999998312,2024-02-05 01:20:00,17609.764,HOD,2024-02-06 09:31:00,1.0,100.0,17582.032,2024-02-06 07:27:00
2024-02-05,ODR,SHORT,17632.787,17604.543,28.243999999998778,2024-02-05 04:50:00,17587.375,LOD,2024-02-06 12:21:00,1.0,100.0,17679.165,2024-02-06 09:31:00
2024-02-05,RDR,SHORT,17643.453,17525.753,117.70000000000071,2024-02-05 10:35:00,17511.232,LOD,2024-02-06 12:21:00,1.0,100.0,17679.165,2024-02-06 09:31:00
2024-02-06,ADR,LONG,17627.087,17612.608,14.47899999999936,2024-02-05 21:00:00,17630.776,HOD,2024-02-07 10:52:00,1.0,100.0,17542.719,2024-02-07 01:31:00
2024-02-06,ODR,SHORT,17674.842,17655.254,19.587999999999735,2024-02-06 04:40:00,17651.821,LOD,2024-02-07 01:31:00,0.0,0.0,17624.219,2024-02-06 20:37:00
2024-02-06,RDR,SHORT,17651.765,17529.587,122.17799999999988,2024-02-06 11:45:00,17506.119,LOD,2024-02-07 01:31:00,0.774542061582294,77.4542061582294,17624.219,2024-02-06 20:37:00
2024-02-07,ADR,SHORT,17623.52,17567.287,56.233000000000175,2024-02-07 01:25:00,17553.021,LOD,2024-02-08 08:23:00,1.0,100.0,17777.189,2024-02-08 02:13:00
2024-02-07,ODR,LONG,17568.787,17550.82,17.967000000000553,2024-02-07 04:15:00,17572.254,HOD,2024-02-08 12:28:00,0.0,0.0,17708.608,2024-02-08 08:23:00
2024-02-08,ADR,LONG,17757.999,17753.097,4.901999999998225,2024-02-07 20:50:00,17763.899,HOD,2024-02-09 14:46:00,0.0,0.0,17770.042,2024-02-08 20:57:00
2024-02-08,ODR,SHORT,17764.889,17742.91,21.97899999999936,2024-02-08 06:20:00,17730.91,LOD,2024-02-08 20:57:00,1.0,100.0,17795.019,2024-02-08 19:09:00
2024-02-08,RDR,LONG,17776.953,17735.219,41.73400000000038,2024-02-08 10:45:00,17797.476,HOD,2024-02-09 14:46:00,0.1655963962237024,16.55963962237024,17770.042,2024-02-08 20:57:00
2024-02-12,ADR,SHORT,17956.91,17950.343,6.566999999999098,2024-02-11 22:30:00,17946.398,LOD,2024-02-13 15:22:00,0.0,0.0,17885.908,2024-02-13 03:06:00
2024-02-12,ODR,LONG,17971.789,17955.497,16.29200000000128,2024-02-12 04:05:00,17975.597,HOD,2024-02-13 03:06:00,1.0,100.0,17839.875,2024-02-12 18:14:00
2024-02-12,RDR,LONG,17964.689,17938.71,25.97899999999936,2024-02-12 10:35:00,17972.476,HOD,2024-02-13 03:06:00,1.0,100.0,17839.875,2024-02-12 18:14:00
2024-02-13,ADR,LONG,17852.331,17846.465,5.865999999998167,2024-02-12 21:30:00,17856.22,HOD,2024-02-14 15:59:00,1.0,100.0,17595.554,2024-02-13 21:43:00
2024-02-13,ODR,SHORT,17877.265,17813.31,63.95499999999811,2024-02-13 04:10:00,17808.689,LOD,2024-02-13 21:43:00,0.0,0.0,17630.353,2024-02-13 18:00:00
2024-02-13,RDR,LONG,17669.71,17549.776,119.93399999999748,2024-02-13 10:30:00,17676.319,HOD,2024-02-14 15:59:00,0.6183067353711258,61.83067353711258,17595.554,2024-02-13 21:43:00
2024-02-14,ADR,LONG,17614.31,17600.632,13.677999999999884,2024-02-14 01:10:00,17624.589,HOD,2024-02-15 16:06:00,0.0,0.0,17715.889,2024-02-15 11:09:00
2024-02-14,ODR,LONG,17678.587,17660.52,18.066999999999094,2024-02-14 04:00:00,17683.865,HOD,2024-02-15 16:06:00,0.0,0.0,17715.889,2024-02-15 11:09:00
2024-02-14,RDR,SHORT,17771.799,17679.443,92.35599999999975,2024-02-14 11:00:00,17651.11,LOD,2024-02-15 11:09:00,1.0,100.0,17864.632,2024-02-15 08:33:00
2024-02-15,ADR,LONG,17805.154,17780.609,24.544999999998254,2024-02-14 22:00:00,17807.998,HOD,2024-02-16 05:45:00,0.0,0.0,17844.886,2024-02-15 20:41:00
2024-02-15,ODR,SHORT,17854.098,17841.831,12.267000000003463,2024-02-15 04:05:00,17833.053,LOD,2024-02-16 10:01:00,1.0,100.0,17959.387,2024-02-16 05:45:00
2024-02-15,RDR,SHORT,17819.042,17742.065,76.97700000000259,2024-02-15 11:05:00,17721.821,LOD,2024-02-16 10:01:00,1.0,100.0,17959.387,2024-02-16 05:45:00
2024-02-19,ADR,SHORT,17738.676,17717.898,20.77799999999843,2024-02-18 20:30:00,17705.665,LOD,2024-02-20 12:39:00,0.5673308306863681,56.733083068636816,17729.686,2024-02-19 18:00:00
2024-02-19,ODR,LONG,17719.453,17683.865,35.58799999999974,2024-02-19 04:55:00,17721.443,HOD,2024-02-19 18:00:00,0.0,0.0,17723.754,2024-02-19 18:00:00
2024-02-19,RDR,SHORT,17741.498,17720.819,20.679000000000087,2024-02-19 10:45:00,17716.175,LOD,2024-02-20 12:39:00,0.4287924948015847,42.87924948015847,17729.686,2024-02-19 18:00:00
2024-02-20,ADR,SHORT,17693.331,17670.954,22.37699999999677,2024-02-19 20:45:00,17650.008,LOD,2024-02-21 14:43:00,0.0,0.0,17529.998,2024-02-20 18:12:00
2024-02-20,ODR,SHORT,17655.908,17587.643,68.26499999999942,2024-02-20 05:05:00,17569.742,LOD,2024-02-21 14:43:00,0.0,0.0,17529.998,2024-02-20 18:12:00
2024-02-20,RDR,SHORT,17626.875,17450.864,176.0109999999986,2024-02-20 12:00:00,17434.921,LOD,2024-02-21 14:43:00,0.4495969001937312,44.95969001937312,17529.998,2024-02-20 18:12:00
2024-02-21,ODR,SHORT,17516.42,17458.289,58.130999999997584,2024-02-21 07:05:00,17448.332,LOD,2024-02-21 18:08:00,1.0,100.0,17652.32,2024-02-21 18:00:00
2024-02-21,RDR,SHORT,17463.254,17403.251,60.00300000000061,2024-02-21 12:10:00,17388.097,LOD,2024-02-21 18:08:00,1.0,100.0,17652.32,2024-02-21 18:00:00
2024-02-22,ADR,LONG,17729.599,17683.598,46.000999999996566,2024-02-21 20:30:00,17738.553,HOD,2024-02-23 09:37:00,0.0,0.0,17948.643,2024-02-23 04:28:00
2024-02-22,ODR,LONG,17835.297,17784.786,50.5109999999986,2024-02-22 06:15:00,17857.489,HOD,2024-02-23 09:37:00,0.0,0.0,17948.643,2024-02-23 04:28:00
2024-02-22,RDR,LONG,17905.61,17815.52,90.09000000000016,2024-02-22 10:30:00,17916.619,HOD,2024-02-23 09:37:00,0.0,0.0,17948.643,2024-02-23 04:28:00
2024-02-26,ADR,LONG,17913.01,17880.854,32.15599999999904,2024-02-25 21:40:00,17915.264,HOD,2024-02-27 07:33:00,0.9302152008955565,93.02152008955565,17883.098,2024-02-27 00:43:00
2024-02-26,ODR,LONG,17922.287,17894.532,27.75500000000102,2024-02-26 04:30:00,17924.086,HOD,2024-02-27 07:33:00,1.0,100.0,17883.098,2024-02-27 00:43:00
2024-02-26,RDR,LONG,17981.053,17937.208,43.84500000000117,2024-02-26 11:50:00,18012.064,HOD,2024-02-27 07:33:00,1.0,100.0,17883.098,2024-02-27 00:43:00
2024-02-27,ADR,SHORT,17920.209,17908.31,11.898999999997612,2024-02-26 21:20:00,17905.876,LOD,2024-02-28 16:12:00,1.0,100.0,17974.031,2024-02-27 18:04:00
2024-02-27,ODR,LONG,17944.197,17909.054,35.14300000000003,2024-02-27 04:00:00,17948.708,HOD,2024-02-27 18:04:00,0.0,0.0,17965.742,2024-02-27 18:00:00
2024-02-27,RDR,SHORT,17984.332,17912.086,72.24599999999919,2024-02-27 12:50:00,17895.342,LOD,2024-02-28 16:12:00,0.8574177117072281,85.74177117072281,17974.031,2024-02-27 18:04:00
2024-02-28,ADR,LONG,17966.553,17955.721,10.831999999998516,2024-02-27 21:25:00,17968.776,HOD,2024-02-29 15:57:00,1.0,100.0,17785.32,2024-02-29 03:11:00
2024-02-28,ODR,SHORT,17938.643,17900.31,38.33299999999872,2024-02-28 04:25:00,17882.864,LOD,2024-02-29 03:11:00,0.0,0.0,17888.732,2024-02-29 00:03:00
2024-02-28,RDR,LONG,17892.576,17842.399,50.17699999999968,2024-02-28 11:00:00,17909.065,HOD,2024-02-29 15:57:00,1.0,100.0,17785.32,2024-02-29 03:11:00
2024-02-29,ADR,LONG,17862.919,17847.964,14.955000000001746,2024-02-28 21:15:00,17864.743,HOD,2024-03-01 14:30:00,0.0,0.0,17990.798,2024-03-01 05:25:00
2024-02-29,RDR,SHORT,18025.019,17946.432,78.58699999999953,2024-02-29 11:25:00,17938.987,LOD,2024-03-01 05:25:00,1.0,100.0,18121.999,2024-03-01 02:34:00
2024-03-04,ADR,LONG,18308.299,18301.564,6.735000000000582,2024-03-03 20:35:00,18310.065,HOD,2024-03-04 18:02:00,1.0,100.0,18206.509,2024-03-04 18:00:00
2024-03-04,ODR,SHORT,18330.709,18319.276,11.432999999997264,2024-03-04 04:20:00,18313.143,LOD,2024-03-05 15:32:00,0.0,0.0,18218.599,2024-03-04 18:02:00
2024-03-04,RDR,SHORT,18291.742,18253.999,37.742999999998574,2024-03-04 13:20:00,18239.186,LOD,2024-03-05 15:32:00,0.0,0.0,18218.599,2024-03-04 18:02:00
2024-03-05,ADR,SHORT,18194.508,18174.099,20.40900000000329,2024-03-04 20:30:00,18170.009,LOD,2024-03-05 19:51:00,0.0,0.0,17954.443,2024-03-05 18:00:00
2024-03-05,ODR,SHORT,18150.064,18112.987,37.0769999999975,2024-03-05 04:45:00,18097.064,LOD,2024-03-05 19:51:00,0.0,0.0,17954.443,2024-03-05 18:00:00
2024-03-05,RDR,SHORT,18100.108,17927.531,172.57700000000114,2024-03-05 10:30:00,17915.342,LOD,2024-03-05 19:51:00,0.1559419853166997,15.59419853166997,17954.443,2024-03-05 18:00:00
2024-03-06,ADR,LONG,17933.353,17915.609,17.743999999998778,2024-03-05 21:20:00,17940.953,HOD,2024-03-07 13:57:00,1.0,100.0,17892.053,2024-03-07 03:12:00
2024-03-06,ODR,LONG,18004.098,17973.399,30.699000000000524,2024-03-06 04:00:00,18011.664,HOD,2024-03-07 13:57:00,1.0,100.0,17892.053,2024-03-07 03:12:00
2024-03-06,RDR,LONG,18075.943,17959.109,116.83399999999892,2024-03-06 12:00:00,18104.642,HOD,2024-03-07 13:57:00,1.0,100.0,17892.053,2024-03-07 03:12:00
2024-03-07,ADR,SHORT,17973.086,17942.943,30.14300000000003,2024-03-06 21:20:00,17912.686,LOD,2024-03-08 13:37:00,1.0,100.0,18418.087,2024-03-08 10:30:00
2024-03-07,ODR,LONG,17954.065,17906.986,47.07899999999791,2024-03-07 04:00:00,17972.399,HOD,2024-03-08 10:30:00,0.0,0.0,18189.109,2024-03-08 08:30:00
2024-03-07,RDR,LONG,18215.543,18134.52,81.02300000000105,2024-03-07 10:35:00,18230.042,HOD,2024-03-08 10:30:00,0.32625303926046634,32.625303926046634,18189.109,2024-03-08 08:30:00
2024-03-11,ADR,LONG,18022.065,17997.019,25.045999999998457,2024-03-10 20:30:00,18024.521,HOD,2024-03-12 14:56:00,1.0,100.0,17914.443,2024-03-12 08:46:00
2024-03-11,ODR,LONG,18007.253,17947.785,59.46800000000076,2024-03-11 05:45:00,18029.564,HOD,2024-03-12 14:56:00,1.0,100.0,17914.443,2024-03-12 08:46:00
2024-03-12,ADR,SHORT,18042.999,18022.809,20.18999999999869,2024-03-11 20:30:00,18020.808,LOD,2024-03-13 10:43:00,1.0,100.0,18245.475,2024-03-13 03:00:00
2024-03-12,ODR,LONG,18071.876,18016.832,55.04400000000169,2024-03-12 07:35:00,18080.597,HOD,2024-03-13 03:00:00,0.0,0.0,18183.642,2024-03-12 22:15:00
2024-03-12,RDR,SHORT,18194.609,18104.276,90.33299999999872,2024-03-12 11:35:00,18099.997,LOD,2024-03-13 10:43:00,1.0,100.0,18245.475,2024-03-13 03:00:00
2024-03-13,ADR,SHORT,18217.197,18197.132,20.06499999999869,2024-03-12 21:35:00,18194.399,LOD,2024-03-14 14:36:00,0.0,0.0,18173.842,2024-03-14 03:21:00
2024-03-13,ODR,SHORT,18237.197,18187.331,49.86600000000181,2024-03-13 07:25:00,18169.589,LOD,2024-03-14 14:36:00,0.0,0.0,18173.842,2024-03-14 03:21:00
2024-03-13,RDR,SHORT,18124.698,18065.665,59.03299999999945,2024-03-13 10:40:00,18043.589,LOD,2024-03-14 14:36:00,1.0,100.0,18173.842,2024-03-14 03:21:00
2024-03-14,ADR,LONG,18116.71,18102.199,14.510999999998605,2024-03-13 20:35:00,18119.719,HOD,2024-03-15 05:41:00,1.0,100.0,17956.187,2024-03-15 00:45:00
2024-03-14,ODR,SHORT,18171.143,18143.796,27.34700000000157,2024-03-14 06:45:00,18140.798,LOD,2024-03-15 11:59:00,0.0,0.0,18073.099,2024-03-15 05:41:00
2024-03-14,RDR,SHORT,18085.932,18024.209,61.723000000001775,2024-03-14 11:05:00,18000.189,LOD,2024-03-15 11:59:00,0.792087228423732,79.2087228423732,18073.099,2024-03-15 05:41:00
2024-03-18,ADR,LONG,17853.099,17829.198,23.90099999999802,2024-03-17 20:50:00,17859.198,HOD,2024-03-19 13:33:00,1.0,100.0,17806.075,2024-03-19 08:44:00
2024-03-18,ODR,LONG,17941.664,17900.14,41.52400000000125,2024-03-18 04:00:00,17946.354,HOD,2024-03-19 13:33:00,1.0,100.0,17806.075,2024-03-19 08:44:00
2024-03-18,RDR,SHORT,18127.398,18071.12,56.27800000000207,2024-03-18 10:30:00,18050.208,LOD,2024-03-19 08:44:00,0.0,0.0,18003.687,2024-03-19 03:52:00
2024-03-19,ADR,LONG,17932.999,17908.032,24.967000000000557,2024-03-18 21:10:00,17942.31,HOD,2024-03-20 17:55:00,0.0,0.0,17977.176,2024-03-19 20:46:00
2024-03-19,ODR,SHORT,18001.31,17915.743,85.56700000000274,2024-03-19 06:00:00,17902.876,LOD,2024-03-19 20:46:00,1.0,100.0,18033.653,2024-03-19 18:05:00
2024-03-19,RDR,LONG,17893.789,17825.831,67.95800000000236,2024-03-19 10:30:00,17904.586,HOD,2024-03-20 17:55:00,0.0,0.0,17977.176,2024-03-19 20:46:00
2024-03-20,ADR,SHORT,18007.121,17994.221,12.899999999997815,2024-03-19 20:30:00,17987.932,LOD,2024-03-21 14:59:00,1.0,100.0,18465.799,2024-03-21 11:30:00
2024-03-20,ODR,LONG,18019.687,17992.242,27.445000000003347,2024-03-20 05:30:00,18035.521,HOD,2024-03-21 11:30:00,0.0,0.0,18312.331,2024-03-20 18:00:00
2024-03-20,RDR,LONG,18047.219,18008.587,38.63200000000143,2024-03-20 13:00:00,18116.72,HOD,2024-03-21 11:30:00,0.0,0.0,18312.331,2024-03-20 18:00:00
2024-03-21,ADR,LONG,18328.054,18316.998,11.056000000000497,2024-03-20 21:10:00,18333.81,HOD,2024-03-22 12:56:00,1.0,100.0,18252.387,2024-03-22 07:35:00
2024-03-21,ODR,SHORT,18415.965,18368.519,47.44599999999991,2024-03-21 04:05:00,18352.065,LOD,2024-03-22 07:35:00,0.0,0.0,18364.999,2024-03-22 04:12:00
2024-03-21,RDR,LONG,18425.909,18381.331,44.57800000000134,2024-03-21 10:35:00,18434.454,HOD,2024-03-22 12:56:00,1.0,100.0,18252.387,2024-03-22 07:35:00
2024-03-25,ADR,LONG,18354.989,18342.986,12.003000000000611,2024-03-24 20:35:00,18361.619,HOD,2024-03-26 06:05:00,1.0,100.0,18286.054,2024-03-25 22:45:00
2024-03-25,ODR,SHORT,18325.32,18305.785,19.53499999999985,2024-03-25 04:35:00,18300.519,LOD,2024-03-26 14:57:00,1.0,100.0,18387.798,2024-03-26 06:05:00
2024-03-25,RDR,LONG,18302.41,18275.475,26.93500000000131,2024-03-25 10:45:00,18318.286,HOD,2024-03-26 06:05:00,0.6072396510116567,60.72396510116567,18286.054,2024-03-25 22:45:00
2024-03-26,ADR,SHORT,18324.331,18312.265,12.065999999998894,2024-03-25 21:00:00,18309.043,LOD,2024-03-27 09:12:00,1.0,100.0,18352.31,2024-03-27 08:30:00
2024-03-26,ODR,LONG,18363.242,18339.019,24.222999999998137,2024-03-26 04:15:00,18374.886,HOD,2024-03-27 08:30:00,1.0,100.0,18243.721,2024-03-26 18:03:00
2024-03-26,RDR,LONG,18342.689,18310.41,32.27899999999863,2024-03-26 10:55:00,18351.798,HOD,2024-03-27 08:30:00,1.0,100.0,18243.721,2024-03-26 18:03:00
2024-03-27,ADR,SHORT,18263.608,18255.097,8.510999999998603,2024-03-26 20:35:00,18254.076,LOD,2024-03-28 13:01:00,1.0,100.0,18317.354,2024-03-28 09:04:00
2024-03-27,ODR,LONG,18296.22,18257.232,38.98800000000119,2024-03-27 04:05:00,18301.243,HOD,2024-03-28 09:04:00,1.0,100.0,18236.742,2024-03-28 08:32:00
2024-03-27,RDR,SHORT,18214.742,18180.042,34.69999999999709,2024-03-27 10:55:00,18175.532,LOD,2024-03-28 13:01:00,1.0,100.0,18317.354,2024-03-28 09:04:00
